timestamp,ax,ay,az,label
40881,-5.24,9.93,2.23,Err1
40904,-5.09,8.91,1.82,Err1
40927,-4.78,8.28,2.05,Err1
40950,-4.24,7.56,2.16,Err1
40973,-3.37,6.93,1.95,Err1
40996,-2.55,6.05,1.22,Err1
41019,-1.25,4.69,1.87,Err1
41042,0.62,2.71,1.45,Err1
41065,1.91,1.0,-0.39,Err1
41088,3.24,-0.14,-2.09,Err1
41111,6.39,-4.27,-2.17,Err1
41134,7.43,-8.6,-3.16,Err1
41157,11.8,-17.63,-4.08,Err1
41180,12.97,-19.61,-8.2,Err1
41203,3.6,-19.61,-3.78,Err1
41226,4.14,-19.61,-5.11,Err1
41249,4.89,-18.05,-0.02,Err1
41272,1.82,-9.88,1.2,Err1
41295,0.19,-5.07,3.2,Err1
41318,-0.43,-8.26,2.45,Err1
41341,0.97,-13.48,1.46,Err1
41364,1.47,-17.97,0.23,Err1
41387,2.11,-17.71,-0.19,Err1
41410,2.55,-13.62,-0.49,Err1
41433,2.39,-9.26,-0.59,Err1
41456,1.91,-5.24,-0.32,Err1
41479,1.59,-3.1,0.34,Err1
41502,-0.97,2.45,-0.44,Err1
41525,-1.81,3.37,1.07,Err1
41548,-2.02,7.61,1.18,Err1
41571,-3.7,8.43,2.07,Err1
41594,-4.42,8.63,2.35,Err1
41617,-4.2,7.54,2.45,Err1
41640,-4.47,6.18,1.55,Err1
41663,-3.18,8.36,2.13,Err1
41686,-2.97,10.83,2.76,Err1
41709,-3.46,14.16,2.15,Err1
41732,-3.54,14.75,2.17,Err1
41755,-2.84,15.46,2.76,Err1
41778,-2.87,15.7,3.04,Err1
41801,-3.21,16.33,2.76,Err1
41824,-3.43,15.43,2.59,Err1
41847,-3.45,13.03,2.93,Err1
41870,-2.78,11.31,3.2,Err1
41893,-3.14,10.22,3.59,Err1
41916,-3.48,10.26,3.3,Err1
41939,-3.42,11.48,3.73,Err1
41962,-3.93,13.1,3.22,Err1
41985,-4.1,14.5,2.49,Err1
42008,-4.05,15.12,2.05,Err1
42031,-3.6,14.65,2.05,Err1
42054,-2.51,12.59,1.44,Err1
42077,-1.98,10.56,0.82,Err1
42100,-0.55,8.94,1.24,Err1
42123,0.89,7.76,0.45,Err1
42146,2.08,5.86,0.08,Err1
42169,3.39,3.24,0.49,Err1
42192,4.77,3.29,-3.11,Err1
42215,4.46,-2.89,-3.54,Err1
42238,10.38,-3.24,-5.43,Err1
42261,12.11,-9.9,-6.36,Err1
42284,14.25,-19.61,-8.88,Err1
42307,12.59,-19.61,-6.12,Err1
42330,19.45,-19.61,-13.96,Err1
42353,10.38,-19.61,-2.14,Err1
42376,3.64,-11.04,-0.06,Err1
42399,-0.06,-2.26,2.83,Err1
42422,-0.96,-4.47,2.83,Err1
42445,0.83,-11.98,2.42,Err1
42468,2.04,-18.76,-0.95,Err1
42491,2.21,-19.61,-1.22,Err1
42514,2.26,-15.99,-2.01,Err1
42537,4.01,-9.72,-1.16,Err1
42560,2.78,-5.1,-1.81,Err1
42583,2.49,-2.18,-0.53,Err1
42606,1.79,2.37,-0.01,Err1
42629,-0.18,4.54,-1.28,Err1
42652,-1.06,9.46,0.76,Err1
42675,-2.51,10.2,1.56,Err1
42698,-2.78,11.01,1.61,Err1
42721,-2.17,13.27,1.31,Err1
42744,-3.88,14.46,1.48,Err1
42767,-4.96,14.77,0.75,Err1
42790,-5.85,13.19,0.79,Err1
42813,-4.54,11.71,2.1,Err1
42836,-1.93,13.34,4.52,Err1
42859,-4.21,12.84,2.7,Err1
42882,-3.44,12.24,3.3,Err1
42905,-2.98,13.74,4.18,Err1
42928,-4.12,13.33,2.6,Err1
42951,-3.59,12.65,3.42,Err1
42974,-4.29,11.64,3.04,Err1
42997,-3.8,12.14,3.2,Err1
43020,-4.28,13.33,3.2,Err1
43043,-4.51,14.36,2.49,Err1
43066,-3.84,14.54,2.81,Err1
43089,-3.53,13.83,2.09,Err1
43112,-3.14,13.09,1.84,Err1
43135,-2.34,12.29,1.49,Err1
43158,-1.4,10.15,1.22,Err1
43181,0.12,8.15,1.11,Err1
43204,1.6,6.68,0.06,Err1
43227,2.05,4.12,0.28,Err1
43250,3.94,1.87,-0.85,Err1
43273,4.77,2.17,-3.86,Err1
43296,9.04,-1.68,-3.17,Err1
43319,9.92,-6.22,-4.22,Err1
43342,14.38,-14.36,-5.68,Err1
43365,9.83,-19.61,-13.66,Err1
43388,10.3,-19.61,-7.74,Err1
43411,6.55,-19.61,-6.05,Err1
43434,7.77,-16.53,-0.28,Err1
43457,1.35,-6.39,0.17,Err1
43480,-0.36,-3.37,2.33,Err1
43503,-1.73,-3.23,3.53,Err1
43526,-1.07,-8.25,2.93,Err1
